date,sise,trading
2020.09.21,5990 ,12136420 
2020.09.22,5480 ,14762884 
2020.09.23,5150 ,14756422 
2020.09.24,5160 ,19312765 
2020.09.25,4750 ,10314703 
2020.09.28,5180 ,21446287 
2020.09.29,5160 ,11030403 
2020.10.05,5420 ,24763208 
2020.10.06,5630 ,10655904 
2020.10.07,5970 ,16283173 
2020.10.08,6180 ,28716608 
2020.10.12,6240 ,29718011 
2020.10.13,6240 ,15536510 
2020.10.14,6030 ,8019258 
2020.10.15,6620 ,57296352 
2020.10.16,5890 ,18499161 
2020.10.19,5110 ,15954199 
2020.10.20,5410 ,19673627 
2020.10.21,5340 ,5386580 
2020.10.22,5040 ,5446578 
2020.10.23,4980 ,4612100 
2020.10.26,4790 ,5726578 
2020.10.27,4835 ,9796638 
2020.10.28,5310 ,17464485 
2020.10.29,5320 ,7982049 
2020.10.30,5130 ,4170014 
2020.11.02,5330 ,5557245 
2020.11.03,5340 ,6997804 
2020.11.04,4865 ,15425826 
2020.11.05,5220 ,12229390 
2020.11.06,5530 ,24353743 
2020.11.09,5830 ,21457281 
2020.11.10,5910 ,16301105 
2020.11.11,5710 ,6587861 
2020.11.12,5590 ,5095905 
2020.11.13,5500 ,5148963 
2020.11.16,5390 ,4133278 
2020.11.17,5430 ,5015230 
2020.11.18,5740 ,12670797 
2020.11.19,5620 ,5541990 
2020.11.20,5600 ,4632012 
2020.11.23,5480 ,3868745 
2020.11.24,5620 ,9981257 
2020.11.25,5460 ,4675047 
2020.11.26,5430 ,2752248 
2020.11.27,5430 ,12581806 
2020.11.30,5620 ,5225186 
2020.12.01,5520 ,2522340 
2020.12.02,5450 ,2273913 
2020.12.03,5330 ,2803136 
2020.12.04,5200 ,3220482 
2020.12.07,5280 ,3286692 
2020.12.08,5170 ,2192563 
2020.12.09,5250 ,5112430 
2020.12.10,5230 ,1734360 
2020.12.11,5280 ,7957683 
2020.12.14,5190 ,2404283 
2020.12.15,5130 ,1842964 
2020.12.16,5210 ,3029703 
2020.12.17,5290 ,8133906 
2020.12.18,5220 ,2549166 
2020.12.21,5100 ,2337839 
2020.12.22,4920 ,3070889 
2020.12.23,4815 ,2486937 
2020.12.24,4725 ,3553681 
2020.12.28,4525 ,4527784 
2020.12.29,4725 ,3306723 
2020.12.30,4900 ,2250814 
2021.01.04,4945 ,2029844 
2021.01.05,5200 ,7900451 
2021.01.06,5120 ,3513934 
2021.01.07,5190 ,3550927 
2021.01.08,5120 ,2689937 
2021.01.11,4910 ,4033652 
2021.01.12,4765 ,2056047 
2021.01.13,4860 ,1574027 
2021.01.14,4845 ,1283110 
2021.01.15,4815 ,1510495 
2021.01.18,4670 ,1639886 
2021.01.19,5030 ,3731953 
2021.01.20,4935 ,2669280 
2021.01.21,4835 ,2193925 
2021.01.22,4770 ,2052841 
2021.01.25,4790 ,1544900 
2021.01.26,4655 ,2170924 
2021.01.27,4595 ,2296272 
2021.01.28,4345 ,2781741 
2021.01.29,4030 ,4834590 
2021.02.01,4100 ,2322868 
2021.02.02,4035 ,2169698 
2021.02.03,3980 ,2085054 
2021.02.04,3890 ,2548332 
2021.02.05,4575 ,42915841 
2021.02.08,4810 ,30348703 
2021.02.09,4650 ,6088021 
2021.02.10,4770 ,6994679 
2021.02.15,4800 ,3949502 
2021.02.16,4725 ,2710277 
2021.02.17,4665 ,2232699 
2021.02.18,4715 ,6685457 
2021.02.19,4580 ,2132927 
2021.02.22,4300 ,3032046 
2021.02.23,4120 ,2241321 
2021.02.24,3960 ,2115144 
2021.02.25,4095 ,1479816 
2021.02.26,3935 ,2031421 
2021.03.02,3995 ,1006224 
2021.03.03,4020 ,1064917 
2021.03.04,3925 ,963349 
2021.03.05,3815 ,2025765 
2021.03.08,3600 ,1863141 
2021.03.09,3510 ,3092780 
2021.03.10,3945 ,21147059 
2021.03.11,3770 ,2926515 
2021.03.12,3995 ,7023185 
2021.03.15,4065 ,2807858 
2021.03.16,4075 ,4557685 
2021.03.17,4070 ,1043952 
2021.03.18,4100 ,1132511 
2021.03.19,3965 ,1942773 
2021.03.22,4020 ,1193974 
2021.03.23,3960 ,1524658 
2021.03.24,4230 ,4492488 
2021.03.25,4320 ,4045003 
2021.03.26,4305 ,1742122 
2021.03.29,4355 ,2659585 
2021.03.30,4230 ,2948834 
2021.03.31,4285 ,2421329 
2021.04.01,4150 ,1616941 
2021.04.02,4100 ,1145543 
2021.04.05,4130 ,1241428 
2021.04.06,4100 ,851759 
2021.04.07,4130 ,1280184 
2021.04.08,4240 ,1957391 
2021.04.09,4185 ,1435676 
2021.04.12,4305 ,3046882 
2021.04.13,4275 ,1661398 
2021.04.14,4330 ,2222390 
2021.04.15,4245 ,1229611 
2021.04.16,4390 ,4965367 
2021.04.19,4425 ,2707947 
2021.04.20,4450 ,1375100 
2021.04.21,4415 ,1707678 
2021.04.22,4455 ,3505753 
2021.04.23,4350 ,2183716 
2021.04.26,4320 ,1341853 
2021.04.27,4230 ,1350532 
2021.04.28,4120 ,1519162 
2021.04.29,4085 ,881849 
2021.04.30,4095 ,806216 
2021.05.03,4055 ,793237 
2021.05.04,4130 ,1059042 
2021.05.06,4240 ,1291295 
2021.05.07,4240 ,7416773 
2021.05.10,4220 ,1621756 
2021.05.11,4170 ,813855 
2021.05.12,4100 ,1335703 
2021.05.13,4000 ,946879 
2021.05.14,4000 ,430211 
2021.05.17,4005 ,588847 
2021.05.18,3970 ,772589 
2021.05.20,4075 ,726883 
2021.05.21,4060 ,548871 
2021.05.24,4125 ,1495210 
2021.05.25,4165 ,782276 
2021.05.26,4220 ,1434804 
2021.05.27,4270 ,1980890 
2021.05.28,4330 ,2116887 
2021.05.31,4245 ,2613802 
2021.06.01,4320 ,1818723 
2021.06.02,4280 ,1220966 
2021.06.03,4245 ,1083900 
2021.06.04,4315 ,1957958 
2021.06.07,4655 ,20733006 
2021.06.08,4555 ,6721156 
2021.06.09,4555 ,3274016 
2021.06.10,4450 ,3751209 
2021.06.11,4280 ,4847339 
2021.06.14,4245 ,2596424 
2021.06.15,4170 ,1614012 
2021.06.16,4200 ,1029682 
2021.06.17,4130 ,1468857 
2021.06.18,4130 ,1236750 
2021.06.21,4040 ,1307434 
2021.06.22,4010 ,1345115 
2021.06.23,4000 ,1139507 
2021.06.24,4005 ,1412409 
2021.06.25,4000 ,986725 
2021.06.28,3980 ,911226 
2021.06.29,4005 ,1025294 
2021.06.30,4020 ,1045791 
2021.07.01,3970 ,1048511 
2021.07.02,3955 ,963271 
2021.07.05,3955 ,813216 
2021.07.06,4055 ,1837009 
2021.07.07,3995 ,826711 
2021.07.08,3885 ,1486497 
2021.07.09,3770 ,1556323 
2021.07.12,3840 ,636957 
2021.07.13,3935 ,994150 
2021.07.14,3900 ,590402 
2021.07.15,3870 ,771671 
2021.07.16,3795 ,918886 
2021.07.19,3765 ,727249 
2021.07.20,3830 ,1789188 
2021.07.21,3765 ,787014 
2021.07.22,3780 ,621618 
2021.07.23,3775 ,512467 
2021.07.26,3695 ,919563 
2021.07.27,3700 ,643365 
2021.07.28,3600 ,1054797 
2021.07.29,3605 ,606149 
2021.07.30,3535 ,1033219 
2021.08.02,3600 ,827149 
2021.08.03,3575 ,579839 
2021.08.04,3610 ,610666 
2021.08.05,3755 ,2151415 
2021.08.06,3680 ,853058 
2021.08.09,3610 ,699138 
2021.08.10,3550 ,654123 
2021.08.11,3520 ,527844 
2021.08.12,3585 ,971844 
2021.08.13,3520 ,1691846 
2021.08.17,3390 ,942249 
2021.08.18,3425 ,873482 
2021.08.19,3240 ,1457898 
2021.08.20,3105 ,1077563 
2021.08.23,3185 ,590732 
2021.08.24,3315 ,697907 
2021.08.25,3415 ,1110253 
2021.08.26,3355 ,602718 
2021.08.27,3445 ,839634 
2021.08.30,3535 ,626245 
2021.08.31,3555 ,660959 
2021.09.01,3560 ,474948 
2021.09.02,3585 ,595110 
2021.09.03,3590 ,386485 
2021.09.06,3635 ,655319 
2021.09.07,3640 ,1274491 
2021.09.08,3590 ,720374 
2021.09.09,3610 ,775241 
2021.09.10,3550 ,629130 
2021.09.13,3430 ,603974 
2021.09.14,3500 ,456434 
2021.09.15,3460 ,881102 
2021.09.16,3440 ,431687 
2021.09.17,3440 ,472797 
2021.09.23,3470 ,534792 
2021.09.24,3470 ,642451 
2021.09.27,3545 ,790408 
2021.09.28,3490 ,658232 
2021.09.29,3485 ,461744 
2021.09.30,3540 ,645028 
2021.10.01,3420 ,655422 
2021.10.05,3220 ,946094 
2021.10.06,3210 ,768101 
2021.10.07,3445 ,1271882 
2021.10.08,3350 ,720616 
2021.10.12,3330 ,584200 
2021.10.13,3400 ,685610 
2021.10.14,3625 ,2923427 
2021.10.15,3605 ,1772420 
2021.10.18,3490 ,899655 
2021.10.19,3600 ,1767446 
2021.10.20,3515 ,676007 
2021.10.21,3455 ,619499 
2021.10.22,3350 ,655031 
2021.10.25,3355 ,448407 
2021.10.26,3500 ,1971678 
2021.10.27,3535 ,742705 
2021.10.28,3470 ,1202144 
2021.10.29,3450 ,641021 
2021.11.01,3425 ,484684 
2021.11.02,3415 ,745962 
2021.11.03,3355 ,495714 
2021.11.04,3355 ,862580 
2021.11.05,3275 ,605336 
2021.11.08,3325 ,505594 
2021.11.09,3325 ,305010 
2021.11.10,3200 ,657394 
2021.11.11,3175 ,611949 
2021.11.12,3165 ,486515 
2021.11.15,3145 ,645575 
2021.11.16,3125 ,961791 
2021.11.17,3020 ,965291 
2021.11.18,2950 ,1013528 
2021.11.19,2905 ,867485 
2021.11.22,2940 ,487635 
2021.11.23,2980 ,799275 
2021.11.24,2900 ,828110 
2021.11.25,3035 ,1011182 
2021.11.26,2880 ,877381 
2021.11.29,2805 ,837905 
