date,sise,trading
2020.05.12,3690 ,1635646 
2020.05.13,3585 ,304282 
2020.05.14,3555 ,148328 
2020.05.15,3550 ,117549 
2020.05.18,3660 ,187028 
2020.05.19,3660 ,112110 
2020.05.20,3665 ,99359 
2020.05.21,3750 ,1525690 
2020.05.22,3830 ,683275 
2020.05.25,3805 ,179213 
2020.05.26,3805 ,220503 
2020.05.27,4005 ,1067941 
2020.05.28,3855 ,632777 
2020.05.29,3865 ,233890 
2020.06.01,3835 ,220304 
2020.06.02,3915 ,2142156 
2020.06.03,4120 ,2514463 
2020.06.04,3985 ,1586517 
2020.06.05,3900 ,346177 
2020.06.08,3890 ,303550 
2020.06.09,3830 ,224340 
2020.06.10,3685 ,428401 
2020.06.11,3635 ,277967 
2020.06.12,3540 ,280675 
2020.06.15,3300 ,265586 
2020.06.16,3540 ,306258 
2020.06.17,3530 ,229441 
2020.06.18,3530 ,137987 
2020.06.19,3605 ,197420 
2020.06.22,3550 ,154237 
2020.06.23,3450 ,158503 
2020.06.24,3490 ,179906 
2020.06.25,3375 ,174318 
2020.06.26,3500 ,266395 
2020.06.29,3375 ,135533 
2020.06.30,3505 ,184417 
2020.07.01,3510 ,107668 
2020.07.02,3540 ,82107 
2020.07.03,3730 ,817110 
2020.07.06,3880 ,877709 
2020.07.07,3885 ,552201 
2020.07.08,3805 ,939481 
2020.07.09,3980 ,735818 
2020.07.10,3995 ,544224 
2020.07.13,3960 ,725825 
2020.07.14,3970 ,374713 
2020.07.15,3930 ,305759 
2020.07.16,3960 ,207701 
2020.07.17,4155 ,722379 
2020.07.20,4180 ,1248594 
2020.07.21,4480 ,3262156 
2020.07.22,4410 ,7630152 
2020.07.23,4155 ,1816361 
2020.07.24,4190 ,1479006 
2020.07.27,4235 ,630419 
2020.07.28,4110 ,463274 
2020.07.29,4150 ,218986 
2020.07.30,4215 ,308261 
2020.07.31,4150 ,266975 
2020.08.03,4075 ,344838 
2020.08.04,4190 ,267392 
2020.08.05,4080 ,237993 
2020.08.06,4135 ,245654 
2020.08.07,4115 ,195870 
2020.08.10,4255 ,347794 
2020.08.11,4195 ,329039 
2020.08.12,4125 ,227046 
2020.08.13,4275 ,556126 
2020.08.14,4585 ,2592702 
2020.08.18,4300 ,993821 
2020.08.19,4800 ,4249307 
2020.08.20,4760 ,1377687 
2020.08.21,4785 ,858298 
2020.08.24,4895 ,1005505 
2020.08.25,5030 ,1416155 
2020.08.26,5100 ,1428366 
2020.08.27,5090 ,901282 
2020.08.28,5130 ,1082457 
2020.08.31,5000 ,700405 
2020.09.01,5190 ,649290 
2020.09.02,5140 ,415196 
2020.09.03,5120 ,436719 
2020.09.04,5390 ,3123680 
2020.09.07,6940 ,10497365 
2020.09.08,6280 ,5419026 
2020.09.09,6290 ,1393632 
2020.09.10,6430 ,1043586 
2020.09.11,6280 ,643804 
2020.09.14,6160 ,479388 
2020.09.15,6070 ,627395 
2020.09.16,5890 ,490279 
2020.09.17,5970 ,493423 
2020.09.18,5900 ,266799 
2020.09.21,5590 ,398994 
2020.09.22,5250 ,460837 
2020.09.23,5320 ,422161 
2020.09.24,5120 ,312211 
2020.09.25,5150 ,562963 
2020.09.28,5450 ,363253 
2020.09.29,5440 ,220023 
2020.10.05,5740 ,458942 
2020.10.06,5660 ,234211 
2020.10.07,5690 ,173923 
2020.10.08,5850 ,379663 
2020.10.12,5810 ,309144 
2020.10.13,6330 ,2024939 
2020.10.14,5950 ,783918 
2020.10.15,5850 ,1470740 
2020.10.16,5600 ,339810 
2020.10.19,5310 ,230875 
2020.10.20,5600 ,414237 
2020.10.21,5590 ,136557 
2020.10.22,5380 ,404539 
2020.10.23,5540 ,125056 
2020.10.26,5230 ,157428 
2020.10.27,5060 ,230936 
2020.10.28,5380 ,261586 
2020.10.29,5360 ,136925 
2020.10.30,5190 ,222025 
2020.11.02,5350 ,195091 
2020.11.03,5400 ,179340 
2020.11.04,5220 ,343370 
2020.11.05,5630 ,519034 
2020.11.06,5640 ,429866 
2020.11.09,5750 ,697946 
2020.11.10,5650 ,284513 
2020.11.11,5570 ,253079 
2020.11.12,5510 ,157554 
2020.11.13,5410 ,190000 
2020.11.16,5440 ,162283 
2020.11.17,5400 ,146937 
2020.11.18,5500 ,145494 
2020.11.19,5440 ,96116 
2020.11.20,5400 ,125116 
2020.11.23,5460 ,592199 
2020.11.24,5540 ,423423 
2020.11.25,5460 ,241708 
2020.11.26,5400 ,115108 
2020.11.27,5370 ,112356 
2020.11.30,5260 ,132116 
2020.12.01,5270 ,74481 
2020.12.02,5300 ,89693 
2020.12.03,5280 ,84790 
2020.12.04,5150 ,142118 
2020.12.07,5100 ,139038 
2020.12.08,5080 ,107294 
2020.12.09,5260 ,121017 
2020.12.10,5270 ,58859 
2020.12.11,5260 ,59292 
2020.12.14,5110 ,120397 
2020.12.15,5110 ,122148 
2020.12.16,5310 ,134986 
2020.12.17,5240 ,117977 
2020.12.18,5270 ,112484 
2020.12.21,5420 ,204964 
2020.12.22,5430 ,927674 
2020.12.23,5440 ,210067 
2020.12.24,5600 ,327368 
2020.12.28,5470 ,132092 
2020.12.29,5470 ,135848 
2020.12.30,5500 ,204384 
2021.01.04,5520 ,198882 
2021.01.05,5640 ,390280 
2021.01.06,5500 ,357506 
2021.01.07,5560 ,213379 
2021.01.08,5510 ,218845 
2021.01.11,5220 ,326993 
2021.01.12,5170 ,157173 
2021.01.13,5190 ,80457 
2021.01.14,5270 ,65193 
2021.01.15,5200 ,124868 
2021.01.18,5110 ,116125 
2021.01.19,5290 ,122071 
2021.01.20,5320 ,102127 
2021.01.21,5330 ,90455 
2021.01.22,5330 ,132350 
2021.01.25,5330 ,92144 
2021.01.26,5390 ,256373 
2021.01.27,5410 ,150590 
2021.01.28,5160 ,243561 
2021.01.29,4900 ,210208 
2021.02.01,4925 ,137264 
2021.02.02,4955 ,64212 
2021.02.03,5010 ,63336 
2021.02.04,4955 ,61203 
2021.02.05,5210 ,201036 
2021.02.08,5230 ,206922 
2021.02.09,5160 ,67877 
2021.02.10,5100 ,73535 
2021.02.15,5320 ,630611 
2021.02.16,5130 ,291248 
2021.02.17,5250 ,182286 
2021.02.18,5300 ,242869 
2021.02.19,5160 ,191994 
2021.02.22,5090 ,100086 
2021.02.23,4985 ,110543 
2021.02.24,4850 ,160366 
2021.02.25,4880 ,73390 
2021.02.26,4710 ,162461 
2021.03.02,4650 ,92480 
2021.03.03,4685 ,75209 
2021.03.04,4690 ,69134 
2021.03.05,4685 ,53207 
2021.03.08,4735 ,99570 
2021.03.09,4760 ,107699 
2021.03.10,4965 ,711659 
2021.03.11,4985 ,177056 
2021.03.12,5190 ,274886 
2021.03.15,5180 ,159116 
2021.03.16,5130 ,114599 
2021.03.17,5260 ,223437 
2021.03.18,5580 ,3147574 
2021.03.19,5490 ,512166 
2021.03.22,5410 ,362186 
2021.03.23,5350 ,227525 
2021.03.24,5480 ,226378 
2021.03.25,5360 ,181821 
2021.03.26,5430 ,162119 
2021.03.29,5500 ,293123 
2021.03.30,5400 ,234428 
2021.03.31,5420 ,144641 
2021.04.01,5670 ,473000 
2021.04.02,5460 ,411659 
2021.04.05,5490 ,176767 
2021.04.06,5410 ,127608 
2021.04.07,5500 ,97866 
2021.04.08,5440 ,140946 
2021.04.09,5420 ,109735 
2021.04.12,5400 ,129580 
2021.04.13,5450 ,131074 
2021.04.14,5530 ,207691 
2021.04.15,5600 ,246651 
2021.04.16,5620 ,381995 
2021.04.19,5700 ,403678 
2021.04.20,5640 ,203818 
2021.04.21,5580 ,271603 
2021.04.22,5700 ,223577 
2021.04.23,5630 ,157183 
2021.04.26,5780 ,298292 
2021.04.27,5850 ,573063 
2021.04.28,5680 ,620684 
2021.04.29,5710 ,285725 
2021.04.30,5990 ,2838407 
2021.05.03,6210 ,2005139 
2021.05.04,6090 ,750127 
2021.05.06,6100 ,373399 
2021.05.07,5990 ,668618 
2021.05.10,5920 ,304380 
2021.05.11,6020 ,255788 
2021.05.12,5790 ,254280 
2021.05.13,5640 ,272849 
2021.05.14,5510 ,241559 
2021.05.17,5480 ,153875 
2021.05.18,5540 ,84063 
2021.05.20,5450 ,725166 
2021.05.21,5400 ,117104 
2021.05.24,5340 ,138710 
2021.05.25,5410 ,108963 
2021.05.26,5560 ,152623 
2021.05.27,5580 ,140598 
2021.05.28,5560 ,64672 
2021.05.31,5470 ,119212 
2021.06.01,5530 ,117376 
2021.06.02,5660 ,136185 
2021.06.03,5660 ,75878 
2021.06.04,5780 ,219076 
2021.06.07,6010 ,3877934 
2021.06.08,5830 ,553874 
2021.06.09,5700 ,261697 
2021.06.10,5760 ,242209 
2021.06.11,5780 ,150586 
2021.06.14,5730 ,161071 
2021.06.15,5740 ,134456 
2021.06.16,5910 ,356815 
2021.06.17,5880 ,168045 
2021.06.18,5970 ,176447 
2021.06.21,5910 ,187092 
2021.06.22,5980 ,216680 
2021.06.23,5940 ,149860 
2021.06.24,5890 ,91029 
2021.06.25,6020 ,307535 
2021.06.28,5990 ,162762 
2021.06.29,5930 ,107859 
2021.06.30,5870 ,163087 
2021.07.01,6100 ,656068 
2021.07.02,5980 ,266723 
2021.07.05,5990 ,164878 
2021.07.06,6090 ,364011 
2021.07.07,6150 ,444040 
2021.07.08,5980 ,316041 
2021.07.09,6000 ,228811 
2021.07.12,6190 ,218030 
2021.07.13,6250 ,375884 
2021.07.14,6290 ,385582 
2021.07.15,6250 ,212665 
2021.07.16,6190 ,309720 
2021.07.19,6210 ,140113 
2021.07.20,6240 ,1404157 
2021.07.21,6570 ,1170953 
2021.07.22,6530 ,625078 
2021.07.23,6480 ,749089 
2021.07.26,6110 ,1501324 
2021.07.27,6010 ,354308 
2021.07.28,5900 ,364056 
2021.07.29,5820 ,193550 
2021.07.30,5850 ,141782 
2021.08.02,5850 ,134500 
2021.08.03,5800 ,136535 
2021.08.04,5840 ,87298 
2021.08.05,5880 ,79564 
2021.08.06,5760 ,130716 
2021.08.09,5620 ,141505 
2021.08.10,5430 ,217728 
2021.08.11,5520 ,180919 
2021.08.12,5560 ,112136 
2021.08.13,5470 ,152883 
2021.08.17,5200 ,194443 
2021.08.18,5340 ,130284 
2021.08.19,5270 ,133918 
2021.08.20,4935 ,205632 
2021.08.23,5180 ,183558 
2021.08.24,5250 ,159929 
2021.08.25,5390 ,93249 
2021.08.26,5330 ,72549 
2021.08.27,5470 ,101125 
2021.08.30,5530 ,63700 
2021.08.31,5530 ,70357 
2021.09.01,5610 ,66849 
2021.09.02,5600 ,64865 
2021.09.03,5610 ,77366 
2021.09.06,5590 ,61850 
2021.09.07,5700 ,106704 
2021.09.08,5700 ,97551 
2021.09.09,5600 ,91396 
2021.09.10,5610 ,55921 
2021.09.13,5480 ,83206 
2021.09.14,5560 ,46849 
2021.09.15,5550 ,35731 
2021.09.16,5470 ,119747 
2021.09.17,5340 ,59536 
2021.09.23,5160 ,116701 
2021.09.24,5140 ,66221 
2021.09.27,5200 ,56032 
2021.09.28,5020 ,78480 
2021.09.29,4970 ,69339 
2021.09.30,5030 ,30530 
2021.10.01,4925 ,57934 
2021.10.05,4775 ,77151 
2021.10.06,4725 ,74775 
2021.10.07,4815 ,53793 
2021.10.08,4930 ,88862 
2021.10.12,4860 ,34763 
2021.10.13,4860 ,44294 
2021.10.14,5010 ,49880 
2021.10.15,5120 ,46645 
2021.10.18,5120 ,29738 
2021.10.19,5060 ,83316 
2021.10.20,5080 ,121441 
2021.10.21,4995 ,84520 
2021.10.22,4925 ,59708 
2021.10.25,4980 ,60608 
2021.10.26,4990 ,49995 
2021.10.27,5130 ,135182 
2021.10.28,5100 ,78958 
2021.10.29,5140 ,117837 
2021.11.01,5100 ,62560 
2021.11.02,5110 ,56804 
2021.11.03,5000 ,70222 
2021.11.04,4845 ,79365 
2021.11.05,4720 ,114652 
2021.11.08,4800 ,37144 
2021.11.09,4800 ,42304 
2021.11.10,4695 ,60653 
2021.11.11,4680 ,41929 
2021.11.12,4720 ,33097 
2021.11.15,4725 ,42874 
2021.11.16,4750 ,44688 
2021.11.17,4665 ,44469 
2021.11.18,4660 ,43818 
2021.11.19,4715 ,44268 
2021.11.22,4710 ,47415 
2021.11.23,4670 ,21337 
2021.11.24,4715 ,71478 
2021.11.25,4820 ,127428 
2021.11.26,4620 ,84815 
2021.11.29,4360 ,75816 
